virus	host	score	species_tag	genus_tag
NC_024385.1	GCF_016127255.1	0.0271351356719753	1	1
NC_054986.1	GCF_016127255.1	0.025785458789864	1	1
NC_024390.1	GCF_016127255.1	0.018055509868421	1	1
NC_027987.1	GCF_016127255.1	0.0168429280195201	0	1
NC_024380.1	GCF_016127255.1	0.0018648391608391	1	1
NC_054987.1	GCF_016127255.1	0.0018548020809771	1	1
NC_011589.1	GCF_016127415.1	0.0098895048030382	0	0
NC_042342.1	GCF_016127415.1	0.0064350114907308	0	0
NC_048758.1	GCF_016127415.1	0.0021763925349625	0	0
NC_028931.1	GCF_016127415.1	0.0015169412789431	0	0
NC_048687.1	GCF_016127415.1	0.0014721298619824	0	0
NC_028809.1	GCF_016127415.1	0.0014632324300356	0	0
NC_052966.1	GCF_016127415.1	0.0014546357670628	0	0
NC_026594.1	GCF_016127415.1	0.0012062352088013	0	0
LN610585.1	GCF_016127415.1	0.0011810012988137	0	0
NC_052965.1	GCF_016127415.1	0.0011759962145773	0	0
NC_042115.1	GCF_016127415.1	0.0011541911625586	0	0
NC_028770.1	GCF_016127415.1	0.0011022853134707	0	0
NC_003324.1	GCF_016127415.1	0.0010345011843388	0	0
KF024734.1	GCF_016127415.1	0.0004944963201767	0	0
NC_054716.1	GCF_016127415.1	0.0004733986153558	0	0
NC_054719.1	GCF_016127415.1	0.0004586242885506	0	0
NC_054720.1	GCF_016127415.1	0.0004506550607392	0	0
NC_011269.2	GCF_016127415.1	0.0004499381886415	0	0
GQ303262.1	GCF_016127415.1	0.0004489703852956	0	0
NC_029044.1	GCF_016127415.1	0.0004487232733724	0	0
JQ911768.1	GCF_016127415.1	0.000448630313467	0	0
NC_011270.1	GCF_016127415.1	0.0004473560094508	0	0
JN699625.1	GCF_016127415.1	0.0004462239293234	0	0
NC_011271.1	GCF_016127415.1	0.0004460142754164	0	0
NC_013650.1	GCF_016127415.1	0.0004458048184245	0	0
NC_023737.1	GCF_016127415.1	0.0004454008072705	0	0
NC_028986.1	GCF_016127415.1	0.0004445663326836	0	0
NC_054717.1	GCF_016127415.1	0.0004445436408657	0	0
NC_054718.1	GCF_016127415.1	0.0004437352244349	0	0
NC_028869.1	GCF_016127415.1	0.0004436610848719	0	0
NC_008207.1	GCF_016127415.1	0.0004435110492566	0	0
NC_054721.1	GCF_016127415.1	0.0004432130294076	0	0
NC_023714.1	GCF_016127415.1	0.0004431767198242	0	0
NC_054715.1	GCF_016127415.1	0.0004427599447972	0	0
NC_054722.1	GCF_016127415.1	0.0004426468183502	0	0
NC_021348.1	GCF_016127415.1	0.0004426355088848	0	0
NC_023725.1	GCF_016127415.1	0.0004423868467755	0	0
NC_021349.1	GCF_016127415.1	0.0004403437677565	0	0
NC_021346.1	GCF_016127415.1	0.0004400384170889	0	0
NC_023696.1	GCF_016127415.1	0.0004397982458367	0	0
NC_041993.1	GCF_016127415.1	0.0004391697899359	0	0
NC_041901.1	GCF_016127415.1	0.0004342812384579	0	0
NC_049851.1	GCF_016127415.1	0.0002177895550403	0	0
NC_055838.1	GCF_016127755.1	0.0022315568016046	0	0
NC_055837.1	GCF_016127755.1	0.0022173546531379	0	0
NC_055835.1	GCF_016127755.1	0.0021871380381118	0	0
NC_010463.1	GCF_016452145.1	1.8765112017332977	1	1
NC_022749.1	GCF_016452145.1	0.6098015448463202	0	0
NC_031129.1	GCF_016452145.1	0.0749622790855043	1	1
NC_042564.1	GCF_016454285.1	0.0059154274682846	1	1
NC_055748.1	GCF_016454285.1	0.001013076626738	0	0
NC_055768.1	GCF_016454285.1	0.0009942341511406	0	0
NC_028686.1	GCF_016454285.1	0.0009920893736508	0	0
NC_055715.1	GCF_016454285.1	0.0009746215740507	0	0
NC_031087.1	GCF_016454285.1	0.0009740287154131	0	0
NC_029013.1	GCF_016454285.1	0.0009162139255323	0	0
NC_025414.1	GCF_016454285.1	0.0009137301805568	0	0
AY967407.1	GCF_016454285.1	0.0009080612742382	0	0
NC_053007.1	GCF_016454285.1	0.000859529147982	1	1
NC_053003.1	GCF_016454285.1	0.0008587997691863	1	1
NC_053002.1	GCF_016454285.1	0.0008573156682027	0	0
NC_048655.1	GCF_016454285.1	0.0008562566627747	1	1
NC_053004.1	GCF_016454285.1	0.000855229177934	1	1
NC_021783.1	GCF_016454285.1	0.0008539879164275	1	1
NC_048683.1	GCF_016454285.1	0.0008473951268525	1	1
NC_053000.1	GCF_016454285.1	0.0008450883463041	1	1
NC_053001.1	GCF_016454285.1	0.0008407356948228	1	1
NC_005066.1	GCF_016454285.1	0.0005633628626126	0	0
NC_009821.1	GCF_016454285.1	0.0005624986303037	0	0
NC_025425.1	GCF_016454285.1	0.0005586802428039	0	0
NC_041936.1	GCF_016454285.1	0.0005543317183344	0	0
NC_028699.1	GCF_016454325.1	0.7082479764359352	1	1
NC_011976.1	GCF_016454325.1	0.255029150548633	1	1
NC_047786.1	GCF_016454325.1	0.0023336530049002	1	1
NC_052468.1	GCF_016694755.2	0.000940097234883	0	0
NC_052433.1	GCF_016694755.2	0.0009284423354652	0	0
NC_052447.1	GCF_016694755.2	0.0008711703791703	0	0
NC_055036.1	GCF_016725285.1	0.1852596162469614	0	1
NC_018284.1	GCF_016725285.1	0.1762920361797592	0	1
NC_018281.1	GCF_016725285.1	0.1722251917119846	0	1
NC_008723.1	GCF_016725285.1	0.1693722740173929	0	1
NC_008722.1	GCF_016725285.1	0.1602343383233533	0	1
NC_031241.1	GCF_016725285.1	0.1565837604231631	0	1
NC_007056.1	GCF_016725285.1	0.0705009557037495	0	1
NC_007055.1	GCF_016725285.1	0.0220922140060896	0	1
NC_041928.1	GCF_016725285.1	0.0016259290492253	0	1
NC_007021.1	GCF_016725285.1	0.0006985386286781	0	1
NC_049501.1	GCF_016726285.1	0.0004562340164884	0	0
NC_019452.1	GCF_016726285.1	0.0004398841841816	0	0
NC_049507.1	GCF_016726285.1	0.0004335809445895	0	0
NC_049508.1	GCF_016726285.1	0.0004329733296465	0	0
NC_022343.1	GCF_016726285.1	0.0004306378483789	0	0
NC_031120.1	GCF_016726285.1	0.000280332867504	0	0
NC_048802.1	GCF_016727905.1	0.0003796150974178	0	0
NC_048755.1	GCF_016727905.1	0.0003784349001013	0	0
NC_015251.1	GCF_016727905.1	0.0003413563803782	0	0
NC_051717.1	GCF_017183915.1	0.0360473831929998	0	0
NC_048705.1	GCF_017183915.1	0.0355388867721935	0	0
NC_051656.1	GCF_017183915.1	0.0351462821279139	0	0
NC_051693.1	GCF_017183915.1	0.0343786805227523	0	0
NC_055730.1	GCF_017183915.1	0.0337849934546758	0	0
NC_009820.1	GCF_017183915.1	0.0333529058474749	0	0
NC_051654.1	GCF_017183915.1	0.033048338028169	0	0
NC_022056.1	GCF_017183915.1	0.0330029456740442	0	0
NC_028813.1	GCF_017183915.1	0.0312154506110861	0	0
NC_041855.1	GCF_017183915.1	0.0307507647878231	0	0
NC_026596.1	GCF_017183915.1	0.0305792441982752	0	0
NC_023572.1	GCF_017183915.1	0.030398284090909	0	0
NC_051641.1	GCF_017183915.1	0.0300679754960226	0	0
NC_022068.1	GCF_017183915.1	0.0298308371379839	0	0
NC_051687.1	GCF_017183915.1	0.0298227938741721	0	0
NC_042317.1	GCF_017183915.1	0.0293216944260513	0	0
NC_051700.1	GCF_017183915.1	0.0292419156540386	0	0
NC_051674.1	GCF_017183915.1	0.0290483905539746	0	0
NC_054449.1	GCF_017183915.1	0.0290406206990839	0	0
NC_051637.1	GCF_017183915.1	0.0289695964929759	0	0
NC_054453.1	GCF_017183915.1	0.0289478686668553	0	0
NC_054456.1	GCF_017183915.1	0.0289116623867435	0	0
NC_051682.1	GCF_017183915.1	0.0288839649716682	0	0
NC_055909.1	GCF_017183915.1	0.0288617316589557	0	0
NC_054450.1	GCF_017183915.1	0.0287478104346649	0	0
NC_051705.1	GCF_017183915.1	0.028741851593556	0	0
NC_031262.1	GCF_017183915.1	0.0287125495424741	0	0
NC_051677.1	GCF_017183915.1	0.0284686358773504	0	0
NC_051642.1	GCF_017183915.1	0.0284480023193027	0	0
NC_021061.1	GCF_017183915.1	0.0283681174230556	0	0
NC_054454.1	GCF_017183915.1	0.0283405002464268	0	0
NC_051635.1	GCF_017183915.1	0.0282377315381476	0	0
NC_028910.1	GCF_017183915.1	0.0280507614578276	0	0
NC_023730.1	GCF_017183915.1	0.0280183969573179	0	0
NC_054451.1	GCF_017183915.1	0.0279790454415547	0	0
NC_051657.1	GCF_017183915.1	0.0278684794118638	0	0
NC_014901.1	GCF_017183915.1	0.0278324774607462	0	0
NC_031243.1	GCF_017183915.1	0.0277746963085269	0	0
NC_051653.1	GCF_017183915.1	0.0277577900669998	0	0
NC_051698.1	GCF_017183915.1	0.0277436916506362	0	0
NC_023729.1	GCF_017183915.1	0.0274205548842829	0	0
NC_051666.1	GCF_017183915.1	0.0273426708052872	0	0
NC_051634.1	GCF_017183915.1	0.027227614874344	0	0
NC_051661.1	GCF_017183915.1	0.027134283887247	0	0
NC_051684.1	GCF_017183915.1	0.027021779516432	0	0
NC_042055.1	GCF_017183915.1	0.0270168959912085	0	0
NC_028779.1	GCF_017183915.1	0.0270162774725274	0	0
NC_051658.1	GCF_017183915.1	0.0269572052401746	0	0
NC_054452.1	GCF_017183915.1	0.026953573631193	0	0
NC_028937.1	GCF_017183915.1	0.026912420720628	0	0
NC_051643.1	GCF_017183915.1	0.0267991953631094	0	0
NC_054455.1	GCF_017183915.1	0.0266954190702409	0	0
NC_051675.1	GCF_017183915.1	0.026665850955558	0	0
NC_023699.1	GCF_017183915.1	0.0266032397993764	0	0
NC_051685.1	GCF_017183915.1	0.0264901262063845	0	0
NC_041882.1	GCF_017183915.1	0.0264514812088872	0	0
NC_051640.1	GCF_017183915.1	0.026428752141257	0	0
NC_031281.1	GCF_017183915.1	0.0264283826638477	0	0
NC_021538.1	GCF_017183915.1	0.0262971321235702	0	0
NC_051638.1	GCF_017183915.1	0.0261034100647041	0	0
NC_028842.1	GCF_017183915.1	0.026017233463578	0	0
NC_051697.1	GCF_017183915.1	0.0258814751399407	0	0
NC_051683.1	GCF_017183915.1	0.0257019715692011	0	0
NC_031266.1	GCF_017183915.1	0.0255730745230878	0	0
NC_011287.1	GCF_017183915.1	0.0255381623800252	0	0
NC_011288.1	GCF_017183915.1	0.0255086446272511	0	0
NC_051676.1	GCF_017183915.1	0.0254414534675729	0	0
NC_022055.1	GCF_017183915.1	0.0252359580256509	0	0
NC_051652.1	GCF_017183915.1	0.0252011512726539	0	0
NC_051712.1	GCF_017183915.1	0.0251602803376181	0	0
NC_051659.1	GCF_017183915.1	0.0245047104729202	0	0
NC_051721.1	GCF_017183915.1	0.0244076798724129	0	0
NC_054448.1	GCF_017183915.1	0.0241374706243216	0	0
NC_028946.1	GCF_017183915.1	0.023626566083283	0	0
NC_023728.1	GCF_017183915.1	0.0236055663201147	0	0
NC_051688.1	GCF_017183915.1	0.0232287900831611	0	0
NC_025433.1	GCF_017183915.1	0.0227633455166524	0	0
NC_051648.1	GCF_017183915.1	0.0223792575406032	0	0
NC_042315.1	GCF_017183915.1	0.0211557636770747	0	0
NC_051679.1	GCF_017183915.1	0.0210587838055232	0	0
NC_051720.1	GCF_017183915.1	0.0207861264828939	0	0
NC_041989.1	GCF_017183915.1	0.0201503295962235	0	0
NC_048788.1	GCF_017183915.1	0.0196254610854462	0	0
NC_026604.1	GCF_017183915.1	0.0176413845178611	0	0
NC_026585.1	GCF_017183915.1	0.0174741535066774	0	0
NC_022060.1	GCF_017183915.1	0.0174211676547483	0	0
NC_051673.1	GCF_017183915.1	0.017343527363184	0	0
NC_048850.1	GCF_017183915.1	0.0172856689897324	0	0
NC_051701.1	GCF_017183915.1	0.0172105245132455	0	0
NC_051695.1	GCF_017183915.1	0.0167767966026718	0	0
NC_023602.1	GCF_017183915.1	0.016660242216577	0	0
NC_051707.1	GCF_017183915.1	0.0163348154063963	0	0
NC_028961.1	GCF_017183915.1	0.0163348154063963	0	0
NC_051725.1	GCF_017183915.1	0.0160773111425873	0	0
NC_054446.1	GCF_017183915.1	0.0159300013333925	0	0
NC_051696.1	GCF_017183915.1	0.015640238040089	0	0
NC_042323.1	GCF_017183915.1	0.0155549886518384	0	0
NC_051644.1	GCF_017183915.1	0.0155376319484166	0	0
NC_051738.1	GCF_017183915.1	0.0151745341664187	0	0
NC_041970.1	GCF_017183915.1	0.0150619499426634	0	0
NC_055787.1	GCF_017183915.1	0.0150024777419965	0	0
NC_051680.1	GCF_017183915.1	0.0149295828143365	0	0
NC_051708.1	GCF_017183915.1	0.0148990494387389	0	0
NC_051709.1	GCF_017183915.1	0.0148736661045531	0	0
NC_023746.1	GCF_017183915.1	0.0147112781640441	0	0
NC_028796.1	GCF_017183915.1	0.0146012885393167	0	0
NC_054439.1	GCF_017183915.1	0.0143226584103424	0	0
NC_051718.1	GCF_017183915.1	0.0142479887634745	0	0
NC_026593.1	GCF_017183915.1	0.0142081845874215	0	0
NC_021299.1	GCF_017183915.1	0.014141073929961	0	0
NC_051647.1	GCF_017183915.1	0.0140837950066612	0	0
NC_028678.1	GCF_017183915.1	0.0139136970830612	0	0
NC_023721.1	GCF_017183915.1	0.0136738380106963	0	0
NC_051702.1	GCF_017183915.1	0.0135407058217413	0	0
NC_023692.1	GCF_017183915.1	0.0134734566389025	0	0
NC_051711.1	GCF_017183915.1	0.0134022894052211	0	0
NC_004680.1	GCF_017183915.1	0.0132770240957777	0	0
NC_051716.1	GCF_017183915.1	0.01325105882772	0	0
NC_023580.1	GCF_017183915.1	0.0132208166161834	0	0
NC_021301.1	GCF_017183915.1	0.0132199790330318	0	0
NC_051664.1	GCF_017183915.1	0.0131797546372185	0	0
NC_051681.1	GCF_017183915.1	0.0131527478734029	0	0
NC_051678.1	GCF_017183915.1	0.0130741776355202	0	0
NC_053516.1	GCF_017183915.1	0.0130255017242216	0	0
NC_028844.1	GCF_017183915.1	0.01298600527115	0	0
NC_051655.1	GCF_017183915.1	0.0129245860990729	0	0
NC_011054.1	GCF_017183915.1	0.0128195323672829	0	0
NC_051691.1	GCF_017183915.1	0.0127911737833784	0	0
NC_042336.1	GCF_017183915.1	0.0125337196322453	0	0
NC_011289.1	GCF_017183915.1	0.0124910191539485	0	0
NC_041988.1	GCF_017183915.1	0.0124093253503696	0	0
NC_051671.1	GCF_017183915.1	0.0123289964956992	0	0
NC_051663.1	GCF_017183915.1	0.0122382318107836	0	0
NC_051639.1	GCF_017183915.1	0.0121330001032737	0	0
NC_023697.1	GCF_017183915.1	0.0120200991325898	0	0
JN699001.1	GCF_017183915.1	0.0120200991325898	0	0
NC_051714.1	GCF_017183915.1	0.0119296399117597	0	0
KC787107.1	GCF_017183915.1	0.0118264916831985	0	0
NC_051686.1	GCF_017183915.1	0.0116544509616221	0	0
KJ725374.1	GCF_017183915.1	0.0115999101930848	0	0
NC_051699.1	GCF_017183915.1	0.0115484096410186	0	0
NC_004683.1	GCF_017183915.1	0.011447190184049	0	0
NC_051692.1	GCF_017183915.1	0.0112984947333251	0	0
NC_012788.1	GCF_017183915.1	0.0112206269153736	0	0
NC_054442.1	GCF_017183915.1	0.0111370473270741	0	0
NC_053514.1	GCF_017183915.1	0.0111228571428571	0	0
JN699002.1	GCF_017183915.1	0.0110974439750841	0	0
GQ303261.1	GCF_017183915.1	0.0110974439750841	0	0
KM923970.1	GCF_017183915.1	0.0110969143020786	0	0
NC_048729.1	GCF_017183915.1	0.0110752036915871	0	0
NC_051719.1	GCF_017183915.1	0.0109742751842751	0	0
NC_053513.1	GCF_017183915.1	0.0108020232100896	0	0
NC_041971.1	GCF_017183915.1	0.0107816272514452	0	0
NC_053515.1	GCF_017183915.1	0.0106878564226658	0	0
NC_054444.1	GCF_017183915.1	0.0106569999329444	0	0
NC_028751.1	GCF_017183915.1	0.0106236314363143	0	0
NC_021334.1	GCF_017183915.1	0.0105962165707753	0	0
NC_023705.1	GCF_017183915.1	0.0105205781512605	0	0
NC_026589.1	GCF_017183915.1	0.0105155838945407	0	0
NC_013936.1	GCF_017183915.1	0.0105124612109472	0	0
NC_028889.1	GCF_017183915.1	0.0104904248014002	0	0
NC_051645.1	GCF_017183915.1	0.0103212558189888	0	0
NC_028823.1	GCF_017183915.1	0.0102156575400525	0	0
NC_051690.1	GCF_017183915.1	0.0101064256156917	0	0
NC_028861.1	GCF_017183915.1	0.0099913060839913	0	0
NC_041847.1	GCF_017183915.1	0.0099136001109166	0	0
NC_051668.1	GCF_017183915.1	0.0098434050224441	0	0
NC_051704.1	GCF_017183915.1	0.0097750786481856	0	0
NC_051731.1	GCF_017183915.1	0.0096911692549149	0	0
NC_051649.1	GCF_017183915.1	0.0096820644896141	0	0
NC_051730.1	GCF_017183915.1	0.0095872953759584	0	0
NC_051734.1	GCF_017183915.1	0.0095642793219172	0	0
NC_008205.1	GCF_017183915.1	0.009454307486065	0	0
NC_008196.1	GCF_017183915.1	0.0094276999929641	0	0
NC_051651.1	GCF_017183915.1	0.0093899143594153	0	0
NC_041888.1	GCF_017183915.1	0.0093640259374119	0	0
NC_028747.1	GCF_017183915.1	0.0093365105632323	0	0
NC_055825.1	GCF_017183915.1	0.0092194784642906	0	0
NC_051670.1	GCF_017183915.1	0.0092026372386559	0	0
NC_051735.1	GCF_017183915.1	0.009191916374781	0	0
NC_028792.1	GCF_017183915.1	0.0091864428254672	0	0
NC_041969.1	GCF_017183915.1	0.0091746180342255	0	0
NC_051732.1	GCF_017183915.1	0.0091292626131953	0	0
NC_051729.1	GCF_017183915.1	0.0090593165562913	0	0
NC_051736.1	GCF_017183915.1	0.0090215353505092	0	0
NC_051660.1	GCF_017183915.1	0.0089947790868924	0	0
NC_026605.1	GCF_017183915.1	0.0089587305041712	0	0
NC_023552.1	GCF_017183915.1	0.0089392814130019	0	0
NC_021302.1	GCF_017183915.1	0.0089130896431679	0	0
NC_051733.1	GCF_017183915.1	0.0088904431599229	0	0
NC_051737.1	GCF_017183915.1	0.0088547926993195	0	0
NC_042319.1	GCF_017183915.1	0.0087824287769784	0	0
NC_051665.1	GCF_017183915.1	0.0087518210144557	0	0
NC_028922.1	GCF_017183915.1	0.0087333947432519	0	0
NC_022069.1	GCF_017183915.1	0.0087117282161809	0	0
NC_051724.1	GCF_017183915.1	0.0086969217278102	0	0
NC_051728.1	GCF_017183915.1	0.0086422399196441	0	0
NC_031261.1	GCF_017183915.1	0.0086272188206287	0	0
NC_053209.1	GCF_017183915.1	0.0086187421293646	0	0
NC_041986.1	GCF_017183915.1	0.0085357586161794	0	0
NC_051636.1	GCF_017183915.1	0.0085126543509153	0	0
NC_023604.1	GCF_017183915.1	0.0084860957883808	0	0
NC_051672.1	GCF_017183915.1	0.008369682339259	0	0
NC_054443.1	GCF_017183915.1	0.0081783762585648	0	0
NC_051727.1	GCF_017183915.1	0.0081652001074402	0	0
NC_051646.1	GCF_017183915.1	0.0080170704066728	0	0
NC_051632.1	GCF_017183915.1	0.0079206973360584	0	0
NC_054432.1	GCF_017183915.1	0.007920531325096	1	1
NC_051667.1	GCF_017183915.1	0.0079066988706834	0	0
NC_051722.1	GCF_017183915.1	0.0076604101885544	0	0
NC_042030.1	GCF_017183915.1	0.0075827802568382	0	0
NC_028791.1	GCF_017183915.1	0.0066420210374898	0	0
NC_054445.1	GCF_017183915.1	0.0062395008579004	0	0
NC_054440.1	GCF_017183915.1	0.0061052920125617	0	0
NC_054447.1	GCF_017183915.1	0.0058876823067659	0	0
NC_031102.1	GCF_017183915.1	0.0056427066393268	0	0
NC_054441.1	GCF_017183915.1	0.0056425736507188	0	0
KC787108.1	GCF_017183915.1	0.005424995951417	0	0
NC_021556.1	GCF_017183915.1	0.0053624431605012	0	0
NC_011291.1	GCF_017183915.1	0.004705115923242	0	0
FJ168659.1	GCF_017183915.1	0.004705115923242	0	0
NC_055815.1	GCF_017183915.1	0.0045531421508034	0	0
HM152765.1	GCF_017183915.1	0.0044221067100894	0	0
NC_042335.1	GCF_017183915.1	0.0042782115869017	0	0
NC_051621.1	GCF_017183915.1	0.0040421063132866	0	0
NC_051625.1	GCF_017183915.1	0.004022245978783	0	0
NC_051628.1	GCF_017183915.1	0.0039073208208042	0	0
NC_051616.1	GCF_017183915.1	0.0038931699206532	0	0
NC_052414.1	GCF_017183915.1	0.0037605250828015	0	0
NC_052453.1	GCF_017183915.1	0.0037593862429589	0	0
NC_011267.1	GCF_017183915.1	0.0037341216885242	0	0
NC_023710.1	GCF_017183915.1	0.0036623035166391	0	0
NC_042321.1	GCF_017183915.1	0.0036602321435645	0	0
NC_052434.1	GCF_017183915.1	0.0036498845482878	0	0
NC_052442.1	GCF_017183915.1	0.0036205031347962	0	0
NC_052448.1	GCF_017183915.1	0.0035903955856065	0	0
NC_052435.1	GCF_017183915.1	0.0035828773072747	0	0
NC_052470.1	GCF_017183915.1	0.0035713136076377	0	0
NC_022062.1	GCF_017183915.1	0.0035467060765421	0	0
NC_028897.1	GCF_017183915.1	0.0035390481779	0	0
NC_052465.1	GCF_017183915.1	0.003538691689008	0	0
NC_052467.1	GCF_017183915.1	0.0035356448866354	0	0
NC_023720.1	GCF_017183915.1	0.0034772963004779	0	0
NC_042327.1	GCF_017183915.1	0.0034753997479829	0	0
JF957057.1	GCF_017183915.1	0.0034753997479829	0	0
NC_021324.1	GCF_017183915.1	0.0034625059491465	0	0
NC_054775.1	GCF_017183915.1	0.0034502455960389	0	0
NC_022329.1	GCF_017183915.1	0.0034452695950481	0	0
NC_023723.1	GCF_017183915.1	0.0034421891066239	0	0
NC_041852.1	GCF_017183915.1	0.0034238212406432	0	0
NC_054774.1	GCF_017183915.1	0.0033687899755785	0	0
NC_053512.1	GCF_017183915.1	0.0033038580137268	0	0
NC_028860.1	GCF_017183915.1	0.0032008703618873	0	0
NC_042337.1	GCF_017183915.1	0.0031946508172362	0	0
JX015524.1	GCF_017183915.1	0.0031946508172362	0	0
NC_022753.1	GCF_017183915.1	0.0031579989288856	0	0
NC_052466.1	GCF_017183915.1	0.0031564105936509	0	0
NC_051618.1	GCF_017183915.1	0.0031443412498774	0	0
NC_028912.1	GCF_017183915.1	0.003137717883219	0	0
NC_002656.1	GCF_017183915.1	0.0031333697329376	0	0
NC_024368.1	GCF_017183915.1	0.0031296550088915	0	0
NC_052430.1	GCF_017183915.1	0.0031244304367402	0	0
NC_052446.1	GCF_017183915.1	0.0031068535388927	0	0
NC_052450.1	GCF_017183915.1	0.0030888156061309	0	0
NC_052444.1	GCF_017183915.1	0.0030779743124927	0	0
NC_021297.1	GCF_017183915.1	0.0030659715312061	0	0
NC_052458.1	GCF_017183915.1	0.0030449429043792	0	0
NC_052440.1	GCF_017183915.1	0.0030230911936481	0	0
NC_052460.1	GCF_017183915.1	0.0030111944639835	0	0
NC_052427.1	GCF_017183915.1	0.0029930666666666	0	0
NC_052426.1	GCF_017183915.1	0.0029724292979525	0	0
NC_052443.1	GCF_017183915.1	0.002968919212746	0	0
NC_022086.1	GCF_017183915.1	0.0028407591240875	0	0
NC_042312.1	GCF_017183915.1	0.0027918507890961	0	0
KF017927.1	GCF_017183915.1	0.0024162525801503	0	0
NC_024135.1	GCF_017183915.1	0.0021797754293262	0	0
KM591905.1	GCF_017183915.1	0.0021693360878955	0	0
NC_020876.1	GCF_017183915.1	0.0018877670287395	0	0
NC_023597.1	GCF_017183915.1	0.0018843556584594	0	0
NC_028744.1	GCF_017183915.1	0.0018837528462016	0	0
NC_051726.1	GCF_017183915.1	0.0018478637585897	0	0
NC_028680.1	GCF_017183915.1	0.001829059883203	0	0
NC_054778.1	GCF_017183915.1	0.0017970461304815	0	0
NC_054790.1	GCF_017183915.1	0.001693389333742	0	0
NC_023606.1	GCF_017183915.1	0.0016615269150161	0	0
NC_054784.1	GCF_017183915.1	0.0012890096531998	0	0
NC_041886.1	GCF_017183915.1	0.0012306221320489	0	0
NC_031031.1	GCF_017183915.1	0.0012306221320489	0	0
NC_042032.1	GCF_017183915.1	0.0010782850998463	0	0
NC_024138.1	GCF_017183915.1	0.0010759217080759	0	0
KP027195.1	GCF_017183915.1	0.0009420707154635	0	0
NC_023732.1	GCF_017183915.1	0.0009367949883803	0	0
NC_054802.1	GCF_017183915.1	0.0008791251461988	0	0
NC_031074.1	GCF_017183915.1	0.0008079332469215	0	0
NC_019455.1	GCF_017352235.1	1.4807538585771582	1	1
NC_049445.1	GCF_017724035.1	0.0004446688027201	0	0
NC_002670.1	GCF_017869415.1	0.1548587181254307	1	1
NC_055008.1	GCF_017869415.1	0.006676433859028	1	1
NC_001629.1	GCF_017869415.1	0.0048567911691822	1	1
NC_054992.1	GCF_017869415.1	0.0036952390031322	1	1
NC_055002.1	GCF_017869415.1	0.0029839137431606	1	1
NC_055010.1	GCF_017869415.1	0.0023625548730724	1	1
NC_054990.1	GCF_017869415.1	0.0020593006151377	1	1
NC_049808.1	GCF_017869415.1	0.001450591099829	1	1
NC_048775.1	GCF_017869415.1	0.000553336994908	0	0
NC_048776.1	GCF_017869415.1	0.0005500617422541	0	0
NC_048724.1	GCF_017869415.1	0.0005336962603006	0	0
NC_048774.1	GCF_017869415.1	0.0005316051878883	0	0
NC_048722.1	GCF_017869415.1	0.0005292904884705	0	0
NC_048723.1	GCF_017869415.1	0.0005285434137918	0	0
MH791397.1	GCF_017869415.1	0.0004757892355195	0	0
HQ317385.1	GCF_017869415.1	0.0004348885205581	0	0
NC_020486.1	GCF_017869415.1	0.0004275629486423	0	0
JF974289.1	GCF_017869415.1	0.0004275629486423	0	0
JF974293.1	GCF_017869415.1	0.0004262360257126	0	0
NC_023717.1	GCF_017869415.1	0.000362024564914	0	0
NC_014636.1	GCF_017869415.1	0.0003036303425253	0	0
NC_020837.1	GCF_017869415.1	0.0002277583795003	0	0
NC_022052.1	GCF_018289135.1	0.0007376422090729	0	0
NC_053504.1	GCF_018289135.1	0.0006840123832455	0	0
NC_028778.1	GCF_018289135.1	0.0006836505963557	0	0
NC_028843.1	GCF_018289135.1	0.0006819373219373	0	0
NC_053505.1	GCF_018289135.1	0.0006796156424581	0	0
NC_048730.1	GCF_018289135.1	0.0004106624761904	0	0
NC_048721.1	GCF_018289135.1	0.0004025771925369	0	0
NC_028999.1	GCF_018289135.1	0.0001849987063724	0	0
NC_048667.1	GCF_018309165.1	0.0828147659738684	1	1
NC_028959.1	GCF_018885085.1	0.6018547291479305	1	1
NC_028883.1	GCF_018885085.1	0.576207910303412	1	1
NC_024144.1	GCF_018885085.1	0.4810918874702923	1	1
NC_009231.1	GCF_018885085.1	0.4077124298701757	1	1
DQ466086.1	GCF_018885085.1	0.4077124298701757	1	1
NC_011398.1	GCF_018885085.1	0.1728843510700962	1	1
EU719189.1	GCF_018885085.1	0.1728843510700962	1	1
NC_048642.1	GCF_018885085.1	0.1484524908674882	1	1
NC_007917.1	GCF_018885085.1	0.1476762869198312	1	1
NC_019421.1	GCF_018885085.1	0.1299644613191173	1	1
NC_048643.1	GCF_018885085.1	0.1015174627013141	1	1
NC_028764.1	GCF_018885085.1	0.0618322167247952	1	1
NC_029116.1	GCF_018885085.1	0.0545457048458149	1	1
NC_028838.1	GCF_018885085.1	0.0474110332391657	1	1
NC_019422.1	GCF_018885085.1	0.0437600555660794	1	1
LN681534.1	GCF_018885085.1	0.0355486281130322	1	1
NC_015262.1	GCF_018885085.1	0.0332192778249787	1	1
NC_028951.1	GCF_018885085.1	0.0233168994702551	1	1
NC_028958.1	GCF_018885085.1	0.0207646459633314	1	1
NC_015568.1	GCF_018885085.1	0.0193618846434655	1	1
NC_028905.1	GCF_018885085.1	0.0191143570741097	1	1
NC_029048.2	GCF_018885085.1	0.018049984510721	1	1
NC_041921.1	GCF_019141545.1	0.0011017458972185	0	0
NC_030916.1	GCF_019334125.1	0.0063402205934675	0	0
