virus	host
NC_005859	NC_013008
NC_005859	NC_013353
NC_005859	NC_013361
NC_005859	NC_013364
NC_005859	NC_017660
NC_005859	NC_017635
NC_005859	NC_017664
NC_005859	NC_017631
NC_005859	NC_012892
NC_005859	NC_012971
NC_005859	NC_013654
NC_005859	NC_020518
NC_005859	NC_013941
NC_005859	NC_017628
NC_005859	NC_017651
NC_005859	NC_017652
NC_005859	NC_017663
NC_005859	NC_017906
NC_005859	NC_018661
NC_005859	NC_018650
NC_005859	NC_020163
NC_005859	NC_022364
NC_005859	NC_022370
NC_005859	NC_022648
NC_005859	NC_000913
NC_005859	NC_011751
NC_005859	NC_011750
NC_005859	NC_017634
NC_005859	NC_018658
NC_005859	NC_002655
NC_005859	NC_002695
NC_005859	NC_004431
NC_005859	NC_008253
NC_005859	NC_011353
NC_005859	NC_011601
NC_005879	NC_012578
NC_005879	NC_012582
NC_005879	NC_012583
NC_005879	NC_012580
NC_005879	NC_012667
NC_005879	NC_012668
NC_005879	NC_016446
NC_005879	NC_016945
NC_005879	NC_017269
NC_005879	NC_017270
NC_005879	NC_016445
NC_005879	NC_016944
NC_005879	NC_009457
NC_005879	NC_009456
NC_005879	NC_002505
NC_005879	NC_002506
NC_005880	NC_007793
NC_005880	NC_009487
NC_005880	NC_009782
NC_005880	NC_013450
NC_005880	NC_017343
NC_005880	NC_017342
NC_005880	NC_017347
NC_005880	NC_017351
NC_005880	NC_017763
NC_005880	NC_017333
NC_005880	NC_017349
NC_005880	NC_020529
NC_005880	NC_020532
NC_005880	NC_020533
NC_005880	NC_020536
NC_005880	NC_020537
NC_005880	NC_020564
NC_005880	NC_020566
NC_005880	NC_020568
NC_005880	NC_021059
NC_005880	NC_009632
NC_005880	NC_009641
NC_005880	NC_016912
NC_005880	NC_016928
NC_005880	NC_021554
NC_005880	NC_022113
NC_005880	NC_003923
NC_005880	NC_002745
NC_005880	NC_002758
NC_005880	NC_010079
NC_005880	NC_017341
NC_005880	NC_017673
NC_005880	NC_017331
NC_005880	NC_017338
NC_005880	NC_016941
NC_005880	NC_017337
NC_005880	NC_018608
NC_005880	NC_021670
NC_005880	NC_017340
NC_005880	NC_022222
NC_005880	NC_022226
NC_005880	NC_022442
NC_005880	NC_022443
NC_005880	NC_022604
NC_005880	NC_007795
NC_005880	NC_002952
NC_005880	NC_002953
NC_005880	NC_002951
NC_005880	NC_007622
NC_005882	NC_008060
NC_005882	NC_008061
NC_005882	NC_008062
NC_005882	NC_008544
NC_005882	NC_008542
NC_005882	NC_008543
NC_005882	NC_010508
NC_005882	NC_010512
NC_005882	NC_010515
NC_005882	NC_011002
NC_005882	NC_011000
NC_005882	NC_011001
NC_005884	NC_008463
NC_005884	NC_009656
NC_005884	NC_011770
NC_005884	NC_017548
NC_005884	NC_020912
NC_005884	NC_021577
NC_005884	NC_017549
NC_005884	NC_018080
NC_005884	NC_022806
NC_005884	NC_022808
NC_005884	NC_023019
NC_005884	NC_023066
NC_005884	NC_023149
NC_005884	NC_002516
NC_005886	NC_008060
NC_005886	NC_008061
NC_005886	NC_008062
NC_005886	NC_008544
NC_005886	NC_008542
NC_005886	NC_008543
NC_005886	NC_010508
NC_005886	NC_010512
NC_005886	NC_010515
NC_005886	NC_011002
NC_005886	NC_011000
NC_005886	NC_011001
NC_005887	NC_018513
NC_005887	NC_018514
NC_005891	NC_012578
NC_005891	NC_012582
NC_005891	NC_012583
NC_005891	NC_012580
NC_005891	NC_012667
NC_005891	NC_012668
NC_005891	NC_016446
NC_005891	NC_016945
NC_005891	NC_017269
NC_005891	NC_017270
NC_005891	NC_016445
NC_005891	NC_016944
NC_005891	NC_009457
NC_005891	NC_009456
NC_005891	NC_002505
NC_005891	NC_002506
NC_005893	NC_017473
NC_005893	NC_018641
NC_005893	NC_021721
NC_005893	NC_008526
NC_005893	NC_010999
NC_005893	NC_014334
NC_005893	NC_017474
NC_005948	NC_019955
NC_005948	NC_019971
NC_005948	NC_004603
NC_005948	NC_021822
NC_005948	NC_021847
NC_005948	NC_021821
NC_005948	NC_021848
NC_005948	NC_004605
NC_005949	NC_019955
NC_005949	NC_019971
NC_005949	NC_004603
NC_005949	NC_021822
NC_005949	NC_021847
NC_005949	NC_021821
NC_005949	NC_021848
NC_005949	NC_004605
NC_005964	NC_021002
NC_005964	NC_014552
NC_005964	NC_014921
NC_006294	NC_012578
NC_006294	NC_012582
NC_006294	NC_012583
NC_006294	NC_012580
NC_006294	NC_012667
NC_006294	NC_012668
NC_006294	NC_016446
NC_006294	NC_016945
NC_006294	NC_017269
NC_006294	NC_017270
NC_006294	NC_016445
NC_006294	NC_016944
NC_006294	NC_009457
NC_006294	NC_009456
NC_006294	NC_002505
NC_006294	NC_002506
NC_006548	NC_008463
NC_006548	NC_009656
NC_006548	NC_011770
NC_006548	NC_017548
NC_006548	NC_020912
NC_006548	NC_021577
NC_006548	NC_017549
NC_006548	NC_018080
NC_006548	NC_022806
NC_006548	NC_022808
NC_006548	NC_023019
NC_006548	NC_023066
NC_006548	NC_023149
NC_006548	NC_002516
NC_006552	NC_008463
NC_006552	NC_009656
NC_006552	NC_011770
NC_006552	NC_017548
NC_006552	NC_020912
NC_006552	NC_021577
NC_006552	NC_017549
NC_006552	NC_018080
NC_006552	NC_022806
NC_006552	NC_022808
NC_006552	NC_023019
NC_006552	NC_023066
NC_006552	NC_023149
NC_006552	NC_002516
NC_006565	NC_020229
NC_006565	NC_014554
NC_006565	NC_021514
NC_006565	NC_012984
NC_006565	NC_021224
NC_006565	NC_004567
NC_006936	NC_020229
NC_006936	NC_014554
NC_006936	NC_021514
NC_006936	NC_012984
NC_006936	NC_021224
NC_006936	NC_004567
NC_006940	NC_010067
NC_006940	NC_010102
NC_006940	NC_011080
NC_006940	NC_011083
NC_006940	NC_011094
NC_006940	NC_011149
NC_006940	NC_011147
NC_006940	NC_011205
NC_006940	NC_011274
NC_006940	NC_011294
NC_006940	NC_012125
NC_006940	NC_016856
NC_006940	NC_016810
NC_006940	NC_016831
NC_006940	NC_016860
NC_006940	NC_016863
NC_006940	NC_016857
NC_006940	NC_017046
NC_006940	NC_017623
NC_006940	NC_020307
NC_006940	NC_021151
NC_006940	NC_021176
NC_006940	NC_021902
NC_006940	NC_021984
NC_006940	NC_006511
NC_006940	NC_016832
NC_006940	NC_022569
NC_006940	NC_021810
NC_006940	NC_021820
NC_006940	NC_021844
NC_006940	NC_021812
NC_006940	NC_021814
NC_006940	NC_021818
NC_006940	NC_022544
NC_006940	NC_022525
NC_006940	NC_022991
NC_006940	NC_022221
NC_006940	NC_003197
NC_006940	NC_003198
NC_006940	NC_004631
NC_006940	NC_006905
NC_006945	NC_008600
NC_006945	NC_014171
NC_006945	NC_017200
NC_006945	NC_017208
NC_006945	NC_018693
NC_006945	NC_018877
NC_006945	NC_018508
NC_006945	NC_020238
NC_006945	NC_020376
NC_006945	NC_018500
NC_006945	NC_022873
NC_006945	NC_005957
NC_006949	NC_010067
NC_006949	NC_010102
NC_006949	NC_011080
NC_006949	NC_011083
NC_006949	NC_011094
NC_006949	NC_011149
NC_006949	NC_011147
NC_006949	NC_011205
NC_006949	NC_011274
NC_006949	NC_011294
NC_006949	NC_012125
NC_006949	NC_016856
NC_006949	NC_016810
NC_006949	NC_016831
NC_006949	NC_016860
NC_006949	NC_016863
NC_006949	NC_016857
NC_006949	NC_017046
NC_006949	NC_017623
NC_006949	NC_020307
NC_006949	NC_021151
NC_006949	NC_021176
NC_006949	NC_021902
NC_006949	NC_021984
NC_006949	NC_006511
NC_006949	NC_016832
NC_006949	NC_022569
NC_006949	NC_021810
NC_006949	NC_021820
NC_006949	NC_021844
NC_006949	NC_021812
NC_006949	NC_021814
NC_006949	NC_021818
NC_006949	NC_022544
NC_006949	NC_022525
NC_006949	NC_022991
NC_006949	NC_022221
NC_006949	NC_003197
NC_006949	NC_003198
NC_006949	NC_004631
NC_006949	NC_006905
NC_007019	NC_017563
NC_007019	NC_017581
NC_007019	NC_017927
NC_007019	NC_008532
NC_007019	NC_006449
NC_007019	NC_006448
NC_007021	NC_007793
NC_007021	NC_009487
NC_007021	NC_009782
NC_007021	NC_013450
NC_007021	NC_017343
NC_007021	NC_017342
NC_007021	NC_017347
NC_007021	NC_017351
NC_007021	NC_017763
NC_007021	NC_017333
NC_007021	NC_017349
NC_007021	NC_020529
NC_007021	NC_020532
NC_007021	NC_020533
NC_007021	NC_020536
NC_007021	NC_020537
NC_007021	NC_020564
NC_007021	NC_020566
NC_007021	NC_020568
NC_007021	NC_021059
NC_007021	NC_009632
NC_007021	NC_009641
NC_007021	NC_016912
NC_007021	NC_016928
NC_007021	NC_021554
NC_007021	NC_022113
NC_007021	NC_003923
NC_007021	NC_002745
NC_007021	NC_002758
NC_007021	NC_010079
NC_007021	NC_017341
NC_007021	NC_017673
NC_007021	NC_017331
NC_007021	NC_017338
NC_007021	NC_016941
NC_007021	NC_017337
NC_007021	NC_018608
NC_007021	NC_021670
NC_007021	NC_017340
NC_007021	NC_022222
NC_007021	NC_022226
NC_007021	NC_022442
NC_007021	NC_022443
NC_007021	NC_022604
NC_007021	NC_007795
NC_007021	NC_002952
NC_007021	NC_002953
NC_007021	NC_002951
NC_007021	NC_007622
NC_007022	NC_009348
NC_007024	NC_010688
NC_007024	NC_017271
NC_007024	NC_003902
NC_007024	NC_007086
NC_007045	NC_007793
NC_007045	NC_009487
NC_007045	NC_009782
NC_007045	NC_013450
NC_007045	NC_017343
NC_007045	NC_017342
NC_007045	NC_017347
NC_007045	NC_017351
NC_007045	NC_017763
NC_007045	NC_017333
NC_007045	NC_017349
NC_007045	NC_020529
NC_007045	NC_020532
NC_007045	NC_020533
NC_007045	NC_020536
NC_007045	NC_020537
NC_007045	NC_020564
NC_007045	NC_020566
NC_007045	NC_020568
NC_007045	NC_021059
NC_007045	NC_009632
NC_007045	NC_009641
NC_007045	NC_016912
NC_007045	NC_016928
NC_007045	NC_021554
NC_007045	NC_022113
NC_007045	NC_003923
NC_007045	NC_002745
NC_007045	NC_002758
NC_007045	NC_010079
NC_007045	NC_017341
NC_007045	NC_017673
NC_007045	NC_017331
NC_007045	NC_017338
NC_007045	NC_016941
NC_007045	NC_017337
NC_007045	NC_018608
NC_007045	NC_021670
NC_007045	NC_017340
NC_007045	NC_022222
NC_007045	NC_022226
NC_007045	NC_022442
NC_007045	NC_022443
NC_007045	NC_022604
NC_007045	NC_007795
NC_007045	NC_002952
NC_007045	NC_002953
NC_007045	NC_002951
NC_007045	NC_007622
NC_007046	NC_007793
NC_007046	NC_009487
NC_007046	NC_009782
NC_007046	NC_013450
NC_007046	NC_017343
NC_007046	NC_017342
NC_007046	NC_017347
NC_007046	NC_017351
NC_007046	NC_017763
NC_007046	NC_017333
NC_007046	NC_017349
NC_007046	NC_020529
NC_007046	NC_020532
NC_007046	NC_020533
NC_007046	NC_020536
NC_007046	NC_020537
NC_007046	NC_020564
NC_007046	NC_020566
NC_007046	NC_020568
NC_007046	NC_021059
NC_007046	NC_009632
NC_007046	NC_009641
NC_007046	NC_016912
NC_007046	NC_016928
NC_007046	NC_021554
NC_007046	NC_022113
NC_007046	NC_003923
NC_007046	NC_002745
NC_007046	NC_002758
NC_007046	NC_010079
NC_007046	NC_017341
NC_007046	NC_017673
NC_007046	NC_017331
NC_007046	NC_017338
NC_007046	NC_016941
NC_007046	NC_017337
NC_007046	NC_018608
NC_007046	NC_021670
NC_007046	NC_017340
NC_007046	NC_022222
NC_007046	NC_022226
NC_007046	NC_022442
NC_007046	NC_022443
NC_007046	NC_022604
NC_007046	NC_007795
NC_007046	NC_002952
NC_007046	NC_002953
NC_007046	NC_002951
NC_007046	NC_007622
NC_007048	NC_007793
NC_007048	NC_009487
NC_007048	NC_009782
NC_007048	NC_013450
NC_007048	NC_017343
NC_007048	NC_017342
NC_007048	NC_017347
NC_007048	NC_017351
NC_007048	NC_017763
NC_007048	NC_017333
NC_007048	NC_017349
NC_007048	NC_020529
NC_007048	NC_020532
NC_007048	NC_020533
NC_007048	NC_020536
NC_007048	NC_020537
NC_007048	NC_020564
NC_007048	NC_020566
NC_007048	NC_020568
NC_007048	NC_021059
NC_007048	NC_009632
NC_007048	NC_009641
NC_007048	NC_016912
NC_007048	NC_016928
NC_007048	NC_021554
NC_007048	NC_022113
NC_007048	NC_003923
NC_007048	NC_002745
NC_007048	NC_002758
NC_007048	NC_010079
NC_007048	NC_017341
NC_007048	NC_017673
NC_007048	NC_017331
NC_007048	NC_017338
NC_007048	NC_016941
NC_007048	NC_017337
NC_007048	NC_018608
NC_007048	NC_021670
NC_007048	NC_017340
NC_007048	NC_022222
NC_007048	NC_022226
NC_007048	NC_022442
NC_007048	NC_022443
NC_007048	NC_022604
NC_007048	NC_007795
NC_007048	NC_002952
NC_007048	NC_002953
NC_007048	NC_002951
NC_007048	NC_007622
NC_007049	NC_007793
NC_007049	NC_009487
NC_007049	NC_009782
NC_007049	NC_013450
NC_007049	NC_017343
NC_007049	NC_017342
NC_007049	NC_017347
NC_007049	NC_017351
NC_007049	NC_017763
NC_007049	NC_017333
NC_007049	NC_017349
NC_007049	NC_020529
NC_007049	NC_020532
NC_007049	NC_020533
NC_007049	NC_020536
NC_007049	NC_020537
NC_007049	NC_020564
NC_007049	NC_020566
NC_007049	NC_020568
NC_007049	NC_021059
NC_007049	NC_009632
NC_007049	NC_009641
NC_007049	NC_016912
NC_007049	NC_016928
NC_007049	NC_021554
NC_007049	NC_022113
NC_007049	NC_003923
NC_007049	NC_002745
NC_007049	NC_002758
NC_007049	NC_010079
NC_007049	NC_017341
NC_007049	NC_017673
NC_007049	NC_017331
NC_007049	NC_017338
NC_007049	NC_016941
NC_007049	NC_017337
NC_007049	NC_018608
NC_007049	NC_021670
NC_007049	NC_017340
NC_007049	NC_022222
NC_007049	NC_022226
NC_007049	NC_022442
NC_007049	NC_022443
NC_007049	NC_022604
NC_007049	NC_007795
NC_007049	NC_002952
NC_007049	NC_002953
NC_007049	NC_002951
NC_007049	NC_007622
NC_007050	NC_007793
NC_007050	NC_009487
NC_007050	NC_009782
NC_007050	NC_013450
NC_007050	NC_017343
NC_007050	NC_017342
NC_007050	NC_017347
NC_007050	NC_017351
NC_007050	NC_017763
NC_007050	NC_017333
NC_007050	NC_017349
NC_007050	NC_020529
NC_007050	NC_020532
NC_007050	NC_020533
NC_007050	NC_020536
NC_007050	NC_020537
NC_007050	NC_020564
NC_007050	NC_020566
NC_007050	NC_020568
NC_007050	NC_021059
NC_007050	NC_009632
NC_007050	NC_009641
NC_007050	NC_016912
NC_007050	NC_016928
NC_007050	NC_021554
NC_007050	NC_022113
NC_007050	NC_003923
NC_007050	NC_002745
NC_007050	NC_002758
NC_007050	NC_010079
NC_007050	NC_017341
NC_007050	NC_017673
NC_007050	NC_017331
NC_007050	NC_017338
NC_007050	NC_016941
NC_007050	NC_017337
NC_007050	NC_018608
NC_007050	NC_021670
NC_007050	NC_017340
NC_007050	NC_022222
NC_007050	NC_022226
NC_007050	NC_022442
NC_007050	NC_022443
NC_007050	NC_022604
NC_007050	NC_007795
NC_007050	NC_002952
NC_007050	NC_002953
NC_007050	NC_002951
NC_007050	NC_007622
NC_007051	NC_007793
NC_007051	NC_009487
NC_007051	NC_009782
NC_007051	NC_013450
NC_007051	NC_017343
NC_007051	NC_017342
NC_007051	NC_017347
NC_007051	NC_017351
NC_007051	NC_017763
NC_007051	NC_017333
NC_007051	NC_017349
NC_007051	NC_020529
NC_007051	NC_020532
NC_007051	NC_020533
NC_007051	NC_020536
NC_007051	NC_020537
NC_007051	NC_020564
NC_007051	NC_020566
NC_007051	NC_020568
NC_007051	NC_021059
NC_007051	NC_009632
NC_007051	NC_009641
NC_007051	NC_016912
NC_007051	NC_016928
NC_007051	NC_021554
NC_007051	NC_022113
NC_007051	NC_003923
NC_007051	NC_002745
NC_007051	NC_002758
NC_007051	NC_010079
NC_007051	NC_017341
NC_007051	NC_017673
NC_007051	NC_017331
NC_007051	NC_017338
NC_007051	NC_016941
NC_007051	NC_017337
NC_007051	NC_018608
NC_007051	NC_021670
NC_007051	NC_017340
NC_007051	NC_022222
NC_007051	NC_022226
NC_007051	NC_022442
NC_007051	NC_022443
NC_007051	NC_022604
NC_007051	NC_007795
NC_007051	NC_002952
NC_007051	NC_002953
NC_007051	NC_002951
NC_007051	NC_007622
NC_007052	NC_007793
NC_007052	NC_009487
NC_007052	NC_009782
NC_007052	NC_013450
NC_007052	NC_017343
NC_007052	NC_017342
NC_007052	NC_017347
NC_007052	NC_017351
NC_007052	NC_017763
NC_007052	NC_017333
NC_007052	NC_017349
NC_007052	NC_020529
NC_007052	NC_020532
NC_007052	NC_020533
NC_007052	NC_020536
NC_007052	NC_020537
NC_007052	NC_020564
NC_007052	NC_020566
NC_007052	NC_020568
NC_007052	NC_021059
NC_007052	NC_009632
NC_007052	NC_009641
NC_007052	NC_016912
NC_007052	NC_016928
NC_007052	NC_021554
NC_007052	NC_022113
NC_007052	NC_003923
NC_007052	NC_002745
NC_007052	NC_002758
NC_007052	NC_010079
NC_007052	NC_017341
NC_007052	NC_017673
NC_007052	NC_017331
NC_007052	NC_017338
NC_007052	NC_016941
NC_007052	NC_017337
NC_007052	NC_018608
NC_007052	NC_021670
NC_007052	NC_017340
NC_007052	NC_022222
NC_007052	NC_022226
NC_007052	NC_022442
NC_007052	NC_022443
NC_007052	NC_022604
NC_007052	NC_007795
NC_007052	NC_002952
NC_007052	NC_002953
NC_007052	NC_002951
NC_007052	NC_007622
NC_007053	NC_007793
NC_007053	NC_009487
NC_007053	NC_009782
NC_007053	NC_013450
NC_007053	NC_017343
NC_007053	NC_017342
NC_007053	NC_017347
NC_007053	NC_017351
NC_007053	NC_017763
NC_007053	NC_017333
NC_007053	NC_017349
NC_007053	NC_020529
NC_007053	NC_020532
NC_007053	NC_020533
NC_007053	NC_020536
NC_007053	NC_020537
NC_007053	NC_020564
NC_007053	NC_020566
NC_007053	NC_020568
NC_007053	NC_021059
NC_007053	NC_009632
NC_007053	NC_009641
NC_007053	NC_016912
NC_007053	NC_016928
NC_007053	NC_021554
NC_007053	NC_022113
NC_007053	NC_003923
NC_007053	NC_002745
NC_007053	NC_002758
NC_007053	NC_010079
NC_007053	NC_017341
NC_007053	NC_017673
NC_007053	NC_017331
NC_007053	NC_017338
NC_007053	NC_016941
NC_007053	NC_017337
NC_007053	NC_018608
NC_007053	NC_021670
NC_007053	NC_017340
NC_007053	NC_022222
NC_007053	NC_022226
NC_007053	NC_022442
NC_007053	NC_022443
NC_007053	NC_022604
NC_007053	NC_007795
NC_007053	NC_002952
NC_007053	NC_002953
NC_007053	NC_002951
NC_007053	NC_007622
NC_007054	NC_007793
NC_007054	NC_009487
NC_007054	NC_009782
NC_007054	NC_013450
NC_007054	NC_017343
NC_007054	NC_017342
NC_007054	NC_017347
NC_007054	NC_017351
NC_007054	NC_017763
NC_007054	NC_017333
NC_007054	NC_017349
NC_007054	NC_020529
NC_007054	NC_020532
NC_007054	NC_020533
NC_007054	NC_020536
NC_007054	NC_020537
NC_007054	NC_020564
NC_007054	NC_020566
NC_007054	NC_020568
NC_007054	NC_021059
NC_007054	NC_009632
NC_007054	NC_009641
NC_007054	NC_016912
NC_007054	NC_016928
NC_007054	NC_021554
NC_007054	NC_022113
NC_007054	NC_003923
NC_007054	NC_002745
NC_007054	NC_002758
NC_007054	NC_010079
NC_007054	NC_017341
NC_007054	NC_017673
NC_007054	NC_017331
NC_007054	NC_017338
NC_007054	NC_016941
NC_007054	NC_017337
NC_007054	NC_018608
NC_007054	NC_021670
NC_007054	NC_017340
NC_007054	NC_022222
NC_007054	NC_022226
NC_007054	NC_022442
NC_007054	NC_022443
NC_007054	NC_022604
NC_007054	NC_007795
NC_007054	NC_002952
NC_007054	NC_002953
NC_007054	NC_002951
NC_007054	NC_007622
NC_007055	NC_007793
NC_007055	NC_009487
NC_007055	NC_009782
NC_007055	NC_013450
NC_007055	NC_017343
NC_007055	NC_017342
NC_007055	NC_017347
NC_007055	NC_017351
NC_007055	NC_017763
NC_007055	NC_017333
NC_007055	NC_017349
NC_007055	NC_020529
NC_007055	NC_020532
NC_007055	NC_020533
NC_007055	NC_020536
NC_007055	NC_020537
NC_007055	NC_020564
NC_007055	NC_020566
NC_007055	NC_020568
NC_007055	NC_021059
NC_007055	NC_009632
NC_007055	NC_009641
NC_007055	NC_016912
NC_007055	NC_016928
NC_007055	NC_021554
NC_007055	NC_022113
NC_007055	NC_003923
NC_007055	NC_002745
NC_007055	NC_002758
NC_007055	NC_010079
NC_007055	NC_017341
NC_007055	NC_017673
NC_007055	NC_017331
NC_007055	NC_017338
NC_007055	NC_016941
NC_007055	NC_017337
NC_007055	NC_018608
NC_007055	NC_021670
NC_007055	NC_017340
NC_007055	NC_022222
NC_007055	NC_022226
NC_007055	NC_022442
NC_007055	NC_022443
NC_007055	NC_022604
NC_007055	NC_007795
NC_007055	NC_002952
NC_007055	NC_002953
NC_007055	NC_002951
NC_007055	NC_007622
NC_007056	NC_007793
NC_007056	NC_009487
NC_007056	NC_009782
NC_007056	NC_013450
NC_007056	NC_017343
NC_007056	NC_017342
NC_007056	NC_017347
NC_007056	NC_017351
NC_007056	NC_017763
NC_007056	NC_017333
NC_007056	NC_017349
NC_007056	NC_020529
NC_007056	NC_020532
NC_007056	NC_020533
NC_007056	NC_020536
NC_007056	NC_020537
NC_007056	NC_020564
NC_007056	NC_020566
NC_007056	NC_020568
NC_007056	NC_021059
NC_007056	NC_009632
NC_007056	NC_009641
NC_007056	NC_016912
NC_007056	NC_016928
NC_007056	NC_021554
NC_007056	NC_022113
NC_007056	NC_003923
NC_007056	NC_002745
NC_007056	NC_002758
NC_007056	NC_010079
NC_007056	NC_017341
NC_007056	NC_017673
NC_007056	NC_017331
NC_007056	NC_017338
NC_007056	NC_016941
NC_007056	NC_017337
NC_007056	NC_018608
NC_007056	NC_021670
NC_007056	NC_017340
NC_007056	NC_022222
NC_007056	NC_022226
NC_007056	NC_022442
NC_007056	NC_022443
NC_007056	NC_022604
NC_007056	NC_007795
NC_007056	NC_002952
NC_007056	NC_002953
NC_007056	NC_002951
NC_007056	NC_007622
NC_007057	NC_007793
NC_007057	NC_009487
NC_007057	NC_009782
NC_007057	NC_013450
NC_007057	NC_017343
NC_007057	NC_017342
NC_007057	NC_017347
NC_007057	NC_017351
NC_007057	NC_017763
NC_007057	NC_017333
NC_007057	NC_017349
NC_007057	NC_020529
NC_007057	NC_020532
NC_007057	NC_020533
NC_007057	NC_020536
NC_007057	NC_020537
NC_007057	NC_020564
NC_007057	NC_020566
NC_007057	NC_020568
NC_007057	NC_021059
NC_007057	NC_009632
NC_007057	NC_009641
NC_007057	NC_016912
NC_007057	NC_016928
NC_007057	NC_021554
NC_007057	NC_022113
NC_007057	NC_003923
NC_007057	NC_002745
NC_007057	NC_002758
NC_007057	NC_010079
NC_007057	NC_017341
NC_007057	NC_017673
NC_007057	NC_017331
NC_007057	NC_017338
NC_007057	NC_016941
NC_007057	NC_017337
NC_007057	NC_018608
NC_007057	NC_021670
NC_007057	NC_017340
NC_007057	NC_022222
NC_007057	NC_022226
NC_007057	NC_022442
NC_007057	NC_022443
NC_007057	NC_022604
NC_007057	NC_007795
NC_007057	NC_002952
NC_007057	NC_002953
NC_007057	NC_002951
NC_007057	NC_007622
NC_007058	NC_007793
NC_007058	NC_009487
NC_007058	NC_009782
NC_007058	NC_013450
NC_007058	NC_017343
NC_007058	NC_017342
NC_007058	NC_017347
NC_007058	NC_017351
NC_007058	NC_017763
NC_007058	NC_017333
NC_007058	NC_017349
NC_007058	NC_020529
NC_007058	NC_020532
NC_007058	NC_020533
NC_007058	NC_020536
NC_007058	NC_020537
NC_007058	NC_020564
NC_007058	NC_020566
NC_007058	NC_020568
NC_007058	NC_021059
NC_007058	NC_009632
NC_007058	NC_009641
NC_007058	NC_016912
NC_007058	NC_016928
NC_007058	NC_021554
NC_007058	NC_022113
NC_007058	NC_003923
NC_007058	NC_002745
NC_007058	NC_002758
NC_007058	NC_010079
NC_007058	NC_017341
NC_007058	NC_017673
NC_007058	NC_017331
NC_007058	NC_017338
NC_007058	NC_016941
NC_007058	NC_017337
NC_007058	NC_018608
NC_007058	NC_021670
NC_007058	NC_017340
NC_007058	NC_022222
NC_007058	NC_022226
NC_007058	NC_022442
NC_007058	NC_022443
NC_007058	NC_022604
NC_007058	NC_007795
NC_007058	NC_002952
NC_007058	NC_002953
NC_007058	NC_002951
NC_007058	NC_007622
NC_007059	NC_007793
NC_007059	NC_009487
NC_007059	NC_009782
NC_007059	NC_013450
NC_007059	NC_017343
NC_007059	NC_017342
NC_007059	NC_017347
NC_007059	NC_017351
NC_007059	NC_017763
NC_007059	NC_017333
NC_007059	NC_017349
NC_007059	NC_020529
NC_007059	NC_020532
NC_007059	NC_020533
NC_007059	NC_020536
NC_007059	NC_020537
NC_007059	NC_020564
NC_007059	NC_020566
NC_007059	NC_020568
NC_007059	NC_021059
NC_007059	NC_009632
NC_007059	NC_009641
NC_007059	NC_016912
NC_007059	NC_016928
NC_007059	NC_021554
NC_007059	NC_022113
NC_007059	NC_003923
NC_007059	NC_002745
NC_007059	NC_002758
NC_007059	NC_010079
NC_007059	NC_017341
NC_007059	NC_017673
NC_007059	NC_017331
NC_007059	NC_017338
NC_007059	NC_016941
NC_007059	NC_017337
NC_007059	NC_018608
NC_007059	NC_021670
NC_007059	NC_017340
NC_007059	NC_022222
NC_007059	NC_022226
NC_007059	NC_022442
NC_007059	NC_022443
NC_007059	NC_022604
NC_007059	NC_007795
NC_007059	NC_002952
NC_007059	NC_002953
NC_007059	NC_002951
NC_007059	NC_007622
NC_007060	NC_007793
NC_007060	NC_009487
NC_007060	NC_009782
NC_007060	NC_013450
NC_007060	NC_017343
NC_007060	NC_017342
